date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:55:36	52726/52726	---M-Z	200	added ('OK')	application/javascript	etag:%22cdf6-5ef3be48187aa-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/shepherd.js/js/shepherd.min.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/libs/shepherd.js/js/shepherd.min.js	(from https://themesbrand.com/velzon/html/default/advance-ui-tour.html)
12:55:36	1584/1584	---M-Z	200	added ('OK')	application/javascript	etag:%22630-5dcaee3f093ec-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/tour.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/tour.init.js	(from https://themesbrand.com/velzon/html/default/advance-ui-tour.html)
12:55:37	2939/2939	---M-Z	200	added ('OK')	application/javascript	etag:%22b7b-5d76f07d8e916-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/swiper.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/swiper.init.js	(from https://themesbrand.com/velzon/html/default/advance-ui-swiper.html)
12:55:37	14022/14022	---M-Z	200	added ('OK')	application/javascript	etag:%2236c6-5d76f07db8905-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/rater-js/index.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/libs/rater-js/index.js	(from https://themesbrand.com/velzon/html/default/advance-ui-ratings.html)
12:55:38	1749/1749	---M-Z	200	added ('OK')	application/javascript	etag:%226d5-5e9a11afc33d2-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/rating.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/rating.init.js	(from https://themesbrand.com/velzon/html/default/advance-ui-ratings.html)
12:55:40	93093/93093	---M--	200	added ('OK')	image/png	etag:%2216ba5-5dcaee3f0650c%22	https://themesbrand.com/velzon/html/default/assets/images/user-illustarator-1.png	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/images/user-illustarator-1.png	(from https://themesbrand.com/velzon/html/default/widgets.html)
12:55:41	130780/130780	---M-Z	200	added ('OK')	application/javascript	etag:%221fedc-5d76f07daecc1-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/jsvectormap/maps/us-merc-en.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/libs/jsvectormap/maps/us-merc-en.js	(from https://themesbrand.com/velzon/html/default/widgets.html)
12:55:42	58666/58666	---M-Z	200	added ('OK')	application/javascript	etag:%22e52a-5ef3be47cf3c9-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/card/card.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/libs/card/card.js	(from https://themesbrand.com/velzon/html/default/widgets.html)
12:55:43	10875/10875	---M-Z	200	added ('OK')	application/javascript	etag:%222a7b-5ef3be47c5789-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/widgets.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/widgets.init.js	(from https://themesbrand.com/velzon/html/default/widgets.html)
12:55:44	9004/9004	---M-Z	200	added ('OK')	text/css	etag:%22232c-5d76f07d946d8-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/@simonwep/pickr/themes/classic.min.css	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/libs/@simonwep/pickr/themes/classic.min.css	(from https://themesbrand.com/velzon/html/default/forms-pickers.html)
12:55:44	9118/9118	---M-Z	200	added ('OK')	text/css	etag:%22239e-5d76f07d946d8-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/@simonwep/pickr/themes/monolith.min.css	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/libs/@simonwep/pickr/themes/monolith.min.css	(from https://themesbrand.com/velzon/html/default/forms-pickers.html)
12:55:44	9216/9216	---M-Z	200	added ('OK')	text/css	etag:%222400-5d76f07d946d8-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/@simonwep/pickr/themes/nano.min.css	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/libs/@simonwep/pickr/themes/nano.min.css	(from https://themesbrand.com/velzon/html/default/forms-pickers.html)
12:55:44	23556/23556	---M-Z	200	added ('OK')	application/javascript	etag:%225c04-5d76f07d946d8-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/@simonwep/pickr/pickr.min.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/libs/@simonwep/pickr/pickr.min.js	(from https://themesbrand.com/velzon/html/default/forms-pickers.html)
12:55:45	3788/3788	---M-Z	200	added ('OK')	application/javascript	etag:%22ecc-5e9a11afc2432-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/form-pickers.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/form-pickers.init.js	(from https://themesbrand.com/velzon/html/default/forms-pickers.html)
12:55:45	1470/1470	---M-Z	200	added ('OK')	application/javascript	etag:%225be-5dcaee3f0844c-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/form-masks.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/form-masks.init.js	(from https://themesbrand.com/velzon/html/default/forms-masks.html)
12:55:46	1290/1290	---M-Z	200	added ('OK')	text/css	etag:%2250a-5d76f07db4a83-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/multi.js/multi.min.css	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/libs/multi.js/multi.min.css	(from https://themesbrand.com/velzon/html/default/forms-advanced.html)
12:55:46	3093/3093	---M-Z	200	added ('OK')	text/css	etag:%22c15-5d76f07d946d8-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/@tarekraafat/autocomplete.js/css/autoComplete.css	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/libs/@tarekraafat/autocomplete.js/css/autoComplete.css	(from https://themesbrand.com/velzon/html/default/forms-advanced.html)
12:55:47	3931/3931	---M-Z	200	added ('OK')	application/javascript	etag:%22f5b-5d76f07db4a83-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/multi.js/multi.min.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/libs/multi.js/multi.min.js	(from https://themesbrand.com/velzon/html/default/forms-advanced.html)
12:55:47	9088/9088	---M-Z	200	added ('OK')	application/javascript	etag:%222380-5e9a11afc4372-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/@tarekraafat/autocomplete.js/autoComplete.min.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/libs/@tarekraafat/autocomplete.js/autoComplete.min.js	(from https://themesbrand.com/velzon/html/default/forms-advanced.html)
12:55:48	1614/1614	---M-Z	200	added ('OK')	application/javascript	etag:%2264e-5e9a11afc2432-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/form-advanced.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/form-advanced.init.js	(from https://themesbrand.com/velzon/html/default/forms-advanced.html)
12:55:48	3558/3558	---M-Z	200	added ('OK')	application/javascript	etag:%22de6-5ef3be47c47e9-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/flag-input.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/flag-input.init.js	(from https://themesbrand.com/velzon/html/default/forms-advanced.html)
12:55:49	5872/5872	---M-Z	200	added ('OK')	application/javascript	etag:%2216f0-5e9a11afc33d2-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/range-sliders.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/range-sliders.init.js	(from https://themesbrand.com/velzon/html/default/forms-range-sliders.html)
12:55:49	2238/2238	---M-Z	200	added ('OK')	application/javascript	etag:%228be-5f16da08fc8d1-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/form-wizard.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/form-wizard.init.js	(from https://themesbrand.com/velzon/html/default/forms-wizard.html)
12:55:49	9020/9020	---M-Z	200	added ('OK')	text/css	etag:%22233c-5d76f07db7964-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/quill/quill.core.css	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/libs/quill/quill.core.css	(from https://themesbrand.com/velzon/html/default/forms-editors.html)
12:55:50	25273/25273	---M-Z	200	added ('OK')	text/css	etag:%2262b9-5d76f07db7964-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/quill/quill.bubble.css	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/libs/quill/quill.bubble.css	(from https://themesbrand.com/velzon/html/default/forms-editors.html)
12:55:50	24743/24743	---M-Z	200	added ('OK')	text/css	etag:%2260a7-5d76f07db8905-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/quill/quill.snow.css	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/libs/quill/quill.snow.css	(from https://themesbrand.com/velzon/html/default/forms-editors.html)
12:55:51	1024/1024	---M-Z	200	added ('OK')	application/javascript	etag:%22400-5e9a11afc2432-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/form-editor.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/form-editor.init.js	(from https://themesbrand.com/velzon/html/default/forms-editors.html)
12:55:51	216333/216333	---M-Z	200	added ('OK')	application/javascript	etag:%2234d0d-5d76f07db8905-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/quill/quill.min.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/libs/quill/quill.min.js	(from https://themesbrand.com/velzon/html/default/forms-editors.html)
12:55:51	2144/2144	---M--	200	added ('OK')	image/png	etag:%22860-5e9a11afbc672%22	https://themesbrand.com/velzon/html/default/assets/images/new-document.png	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/images/new-document.png	(from https://themesbrand.com/velzon/html/default/forms-file-uploads.html)
12:55:52	1223/1223	---M-Z	200	added ('OK')	application/javascript	etag:%224c7-5e9a11afc2432-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/form-file-upload.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/form-file-upload.init.js	(from https://themesbrand.com/velzon/html/default/forms-file-uploads.html)
12:55:54	16264/16264	---M-Z	200	added ('OK')	text/css	etag:W/%223f88-kT+fe5U1rseQyjzp1uNaz682mZM%22	https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css	D:/my%20work/templates/admin/cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css	(from https://themesbrand.com/velzon/html/default/forms-select2.html)
12:55:56	89501/89501	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-15d9d%22	https://code.jquery.com/jquery-3.6.0.min.js	D:/my%20work/templates/admin/code.jquery.com/jquery-3.6.0.min.js	(from https://themesbrand.com/velzon/html/default/forms-select2.html)
12:55:56	73163/73163	---M-Z	200	added ('OK')	application/javascript	etag:W/%2211dcb-beEOdKmS/KFegD2RDRMPgmYxy4Y%22	https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js	D:/my%20work/templates/admin/cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js	(from https://themesbrand.com/velzon/html/default/forms-select2.html)
12:55:57	1231/1231	---M-Z	200	added ('OK')	application/javascript	etag:%224cf-5ef3be47c5789-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/select2.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/select2.init.js	(from https://themesbrand.com/velzon/html/default/forms-select2.html)
12:55:58	10036/10036	---M-Z	200	added ('OK')	application/javascript	etag:%222734-5ef3be47c47e9-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/gridjs.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/gridjs.init.js	(from https://themesbrand.com/velzon/html/default/tables-gridjs.html)
12:55:59	10248/10248	---M-Z	200	added ('OK')	application/javascript	etag:%222808-5f649bd22d0ff-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/listjs.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/listjs.init.js	(from https://themesbrand.com/velzon/html/default/tables-listjs.html)
12:56:00	8144/8144	---M-Z	200	added ('OK')	text/css	etag:%22116113b-1fd0-5f5c41e3a59bf-gzip%22	https://cdn.datatables.net/1.11.5/css/dataTables.bootstrap5.min.css	D:/my%20work/templates/admin/cdn.datatables.net/1.11.5/css/dataTables.bootstrap5.min.css	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
12:56:00	4301/4301	---M-Z	200	added ('OK')	text/css	etag:%22142110c-10cd-5f446fa498a9b-gzip%22	https://cdn.datatables.net/responsive/2.2.9/css/responsive.bootstrap.min.css	D:/my%20work/templates/admin/cdn.datatables.net/responsive/2.2.9/css/responsive.bootstrap.min.css	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
12:56:00	16075/16075	---M-Z	200	added ('OK')	text/css	etag:%2224e0008-3ecb-5ed32f56a2fc8-gzip%22	https://cdn.datatables.net/buttons/2.2.2/css/buttons.dataTables.min.css	D:/my%20work/templates/admin/cdn.datatables.net/buttons/2.2.2/css/buttons.dataTables.min.css	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
12:56:01	88048/88048	---M-Z	200	added ('OK')	application/javascript	etag:%221160f33-157f0-5f5c41e3eb307-gzip%22	https://cdn.datatables.net/1.11.5/js/jquery.dataTables.min.js	D:/my%20work/templates/admin/cdn.datatables.net/1.11.5/js/jquery.dataTables.min.js	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
12:56:01	4480/4480	---M-Z	200	added ('OK')	application/javascript	etag:%221161064-1180-5f3cd2ecbbe2f-gzip%22	https://cdn.datatables.net/1.11.5/js/dataTables.bootstrap5.min.js	D:/my%20work/templates/admin/cdn.datatables.net/1.11.5/js/dataTables.bootstrap5.min.js	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
12:56:02	16849/16849	---M-Z	200	added ('OK')	application/javascript	etag:%22186000e-41d1-5e86deee6ed02-gzip%22	https://cdn.datatables.net/responsive/2.2.9/js/dataTables.responsive.min.js	D:/my%20work/templates/admin/cdn.datatables.net/responsive/2.2.9/js/dataTables.responsive.min.js	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
12:56:02	25183/25183	---M-Z	200	added ('OK')	application/javascript	etag:%2224e002d-625f-5ed1cc9fa8517-gzip%22	https://cdn.datatables.net/buttons/2.2.2/js/dataTables.buttons.min.js	D:/my%20work/templates/admin/cdn.datatables.net/buttons/2.2.2/js/dataTables.buttons.min.js	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
12:56:02	2514/2514	---M-Z	200	added ('OK')	application/javascript	etag:%2224e0023-9d2-5f3cd2f5a2b1f-gzip%22	https://cdn.datatables.net/buttons/2.2.2/js/buttons.print.min.js	D:/my%20work/templates/admin/cdn.datatables.net/buttons/2.2.2/js/buttons.print.min.js	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
12:56:02	25103/25103	---M-Z	200	added ('OK')	application/javascript	etag:%2224e0094-620f-5e86dec7ed642-gzip%22	https://cdn.datatables.net/buttons/2.2.2/js/buttons.html5.min.js	D:/my%20work/templates/admin/cdn.datatables.net/buttons/2.2.2/js/buttons.html5.min.js	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
12:56:06	926228/926228	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03f87-e2214%22	https://cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.53/vfs_fonts.js	D:/my%20work/templates/admin/cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.53/vfs_fonts.js	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
12:56:08	101939/101939	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ecf-18e33%22	https://cdnjs.cloudflare.com/ajax/libs/jszip/3.1.3/jszip.min.js	D:/my%20work/templates/admin/cdnjs.cloudflare.com/ajax/libs/jszip/3.1.3/jszip.min.js	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
12:56:08	1093401/1093401	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03f87-10af19%22	https://cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.53/pdfmake.min.js	D:/my%20work/templates/admin/cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.53/pdfmake.min.js	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
12:56:10	1451/1451	---M-Z	200	added ('OK')	application/javascript	etag:%225ab-5e154468395a4-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/datatables.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/datatables.init.js	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
12:56:11	6010/6010	---M-Z	200	added ('OK')	application/javascript	etag:%22177a-5ed682dd70040-gzip%22	https://img.themesbrand.com/velzon/apexchart-js/stock-prices.js	D:/my%20work/templates/admin/img.themesbrand.com/velzon/apexchart-js/stock-prices.js	(from https://themesbrand.com/velzon/html/default/charts-apex-line.html)
12:56:11	17787/17787	---M-Z	200	added ('OK')	application/javascript	etag:%22457b-5e9a11afc1492-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-line.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-line.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-line.html)
12:56:12	20970/20970	---M-Z	200	added ('OK')	application/javascript	etag:%2251ea-5ed682e6f96c0-gzip%22	https://img.themesbrand.com/velzon/apexchart-js/github-data.js	D:/my%20work/templates/admin/img.themesbrand.com/velzon/apexchart-js/github-data.js	(from https://themesbrand.com/velzon/html/default/charts-apex-area.html)
12:56:13	23541/23541	---M-Z	200	added ('OK')	application/javascript	etag:%225bf5-5ed682eda6680-gzip%22	https://img.themesbrand.com/velzon/apexchart-js/irregular-data-series.js	D:/my%20work/templates/admin/img.themesbrand.com/velzon/apexchart-js/irregular-data-series.js	(from https://themesbrand.com/velzon/html/default/charts-apex-area.html)
12:56:14	150941/150941	---M-Z	200	added ('OK')	application/javascript	etag:%2224d9d-5d76f07db4a83-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/moment/moment.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/libs/moment/moment.js	(from https://themesbrand.com/velzon/html/default/charts-apex-area.html)
12:56:15	15244/15244	---M-Z	200	added ('OK')	application/javascript	etag:%223b8c-5e9a11afc1492-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-area.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-area.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-area.html)
12:56:16	6571/6571	---M-Z	200	added ('OK')	application/javascript	etag:%22622f7bca-b60%22	https://cdnjs.cloudflare.com/ajax/libs/dayjs/1.11.0/dayjs.min.js	D:/my%20work/templates/admin/cdnjs.cloudflare.com/ajax/libs/dayjs/1.11.0/dayjs.min.js	(from https://themesbrand.com/velzon/html/default/charts-apex-column.html)
12:56:17	761/761	---M-Z	200	added ('OK')	application/javascript	etag:%22622f7bca-196%22	https://cdnjs.cloudflare.com/ajax/libs/dayjs/1.11.0/plugin/quarterOfYear.min.js	D:/my%20work/templates/admin/cdnjs.cloudflare.com/ajax/libs/dayjs/1.11.0/plugin/quarterOfYear.min.js	(from https://themesbrand.com/velzon/html/default/charts-apex-column.html)
12:56:17	13629/13629	---M-Z	200	added ('OK')	application/javascript	etag:%22353d-5e9a11afc1492-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-column.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-column.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-column.html)
12:56:17	8969/8969	---M-Z	200	added ('OK')	application/javascript	etag:%222309-5e9a11afc1492-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-bar.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-bar.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-bar.html)
12:56:18	4499/4499	---M-Z	200	added ('OK')	application/javascript	etag:%221193-5e9a11afc1492-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-mixed.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-mixed.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-mixed.html)
12:56:18	53324/53324	---M-Z	200	added ('OK')	application/javascript	etag:%22d04c-5d76f07db4a83-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/moment/min/moment.min.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/libs/moment/min/moment.min.js	(from https://themesbrand.com/velzon/html/default/charts-apex-timeline.html)
12:56:18	7421/7421	---M-Z	200	added ('OK')	application/javascript	etag:%221cfd-5e9a11afc1492-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-timeline.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-timeline.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-timeline.html)
12:56:21	21962/21962	---M--	200	added ('OK')	application/javascript	etag:%226276894a-55ca%22	https://apexcharts.com/samples/assets/ohlc.js	D:/my%20work/templates/admin/apexcharts.com/samples/assets/ohlc.js	(from https://themesbrand.com/velzon/html/default/charts-apex-candlestick.html)
12:56:22	6554/6554	---M-Z	200	added ('OK')	application/javascript	etag:%22199a-5ed68310ef9c0-gzip%22	https://img.themesbrand.com/velzon/apexchart-js/dayjs.min.js	D:/my%20work/templates/admin/img.themesbrand.com/velzon/apexchart-js/dayjs.min.js	(from https://themesbrand.com/velzon/html/default/charts-apex-candlestick.html)
12:56:23	14677/14677	---M-Z	200	added ('OK')	application/javascript	etag:%223955-5e9a11afc1492-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-candlestick.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-candlestick.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-candlestick.html)
12:56:24	2998/2998	---M-Z	200	added ('OK')	application/javascript	etag:%22bb6-5e9a11afc1492-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-boxplot.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-boxplot.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-boxplot.html)
12:56:25	2252/2252	---M-Z	200	added ('OK')	application/javascript	etag:%228cc-5e9a11afc1492-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-bubble.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-bubble.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-bubble.html)
12:56:26	3833/3833	---M-Z	200	added ('OK')	application/javascript	etag:%22ef9-5e9a11afc1492-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-scatter.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-scatter.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-scatter.html)
12:56:26	5405/5405	---M-Z	200	added ('OK')	application/javascript	etag:%22151d-5e9a11afc1492-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-heatmap.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-heatmap.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-heatmap.html)
12:56:26	3171/3171	---M-Z	200	added ('OK')	application/javascript	etag:%22c63-5e9a11afc1492-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-treemap.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-treemap.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-treemap.html)
12:56:27	4805/4805	---M-Z	200	added ('OK')	application/javascript	etag:%2212c5-5e9a11afc1492-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-pie.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-pie.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-pie.html)
12:56:28	4835/4835	---M-Z	200	added ('OK')	application/javascript	etag:%2212e3-5e9a11afc1492-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-radialbar.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-radialbar.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-radialbar.html)
12:56:28	2068/2068	---M-Z	200	added ('OK')	application/javascript	etag:%22814-5e9a11afc1492-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-radar.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-radar.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-radar.html)
12:56:29	1424/1424	---M-Z	200	added ('OK')	application/javascript	etag:%22590-5e9a11afc1492-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-polararea.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-polararea.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-polar.html)
12:56:31	199560/199560	---MCZ	200	added ('OK')	application/javascript	etag:%2230b88-5ef3be47d0369-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/chart.js/chart.min.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/libs/chart.js/chart.min.js	(from https://themesbrand.com/velzon/html/default/charts-chartjs.html)
12:56:32	4518/4518	---M-Z	200	added ('OK')	application/javascript	etag:%2211a6-5e9a11afc1492-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/chartjs.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/chartjs.init.js	(from https://themesbrand.com/velzon/html/default/charts-chartjs.html)
12:56:33	20192/20192	---M-Z	200	added ('OK')	application/javascript	etag:%224ee0-5ef3be47c47e9-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/echarts.init.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/echarts.init.js	(from https://themesbrand.com/velzon/html/default/charts-echarts.html)
12:56:35	56103/56103	---M-Z	200	added ('OK')	application/javascript	etag:%22db27-5dcaee3f0844c-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/remix-icons-listing.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/remix-icons-listing.js	(from https://themesbrand.com/velzon/html/default/icons-remix.html)
12:56:37	355909/355909	---M-Z	200	added ('OK')	application/javascript	etag:%2256e45-5e9a11afc33d2-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/materialdesign.list.js	D:/my%20work/templates/admin/themesbrand.com/velzon/html/default/assets/js/pages/materialdesign.list.js	(from https://themesbrand.com/velzon/html/default/icons-materialdesign.html)
